"date","Duration","adjusted","log_return","Bond_Index"
2024-07-12,"2-Year",102.58203125,0.000761875774920028,"ZT=F"
2024-07-15,"2-Year",102.58984375,7.61556622102249e-05,"ZT=F"
2024-07-16,"2-Year",102.609375,0.000190363785768276,"ZT=F"
2024-07-17,"2-Year",102.6328125,0.000228388718590204,"ZT=F"
2024-07-18,"2-Year",102.56640625,-0.000647236892252683,"ZT=F"
2024-07-19,"2-Year",102.47265625,-0.000914459960848666,"ZT=F"
2024-07-22,"2-Year",102.4375,-0.000343138192741002,"ZT=F"
2024-07-23,"2-Year",102.5078125,0.000686158682050072,"ZT=F"
2024-07-24,"2-Year",102.55859375,0.000495266406298592,"ZT=F"
2024-07-25,"2-Year",102.5,-0.000571483013934356,"ZT=F"
2024-07-26,"2-Year",102.59765625,0.000952290330036594,"ZT=F"
2024-07-29,"2-Year",102.59375,-3.80742066333511e-05,"ZT=F"
2024-07-30,"2-Year",102.6484375,0.000532907020338876,"ZT=F"
2024-07-31,"2-Year",102.68359375,0.000342433181316359,"ZT=F"
2024-08-01,"2-Year",103.02734375,0.00334207139528384,"ZT=F"
2024-08-02,"2-Year",103.58203125,0.00536944495068998,"ZT=F"
2024-08-05,"2-Year",103.5546875,-0.000264016445986474,"ZT=F"
2024-08-06,"2-Year",103.35546875,-0.00192565522322977,"ZT=F"
2024-08-07,"2-Year",103.3125,-0.000415823999036048,"ZT=F"
2024-08-08,"2-Year",103.2265625,-0.000832167086643258,"ZT=F"
2024-08-09,"2-Year",103.19140625,-0.000340631685824902,"ZT=F"
2024-08-12,"2-Year",103.26171875,0.000681147381213373,"ZT=F"
2024-08-13,"2-Year",103.39453125,0.00128534722066372,"ZT=F"
2024-08-14,"2-Year",103.37890625,-0.000151131598126533,"ZT=F"
2024-08-15,"2-Year",103.08203125,-0.00287584865402281,"ZT=F"
2024-08-16,"2-Year",103.12890625,0.000454631566838124,"ZT=F"
2024-08-19,"2-Year",103.12890625,0,"ZT=F"
2024-08-20,"2-Year",103.24609375,0.00113567547033614,"ZT=F"
2024-08-21,"2-Year",103.38671875,0.00136111027100707,"ZT=F"
2024-08-22,"2-Year",103.20703125,-0.00173952547267702,"ZT=F"
2024-08-23,"2-Year",103.37109375,0.00158838245330741,"ZT=F"
2024-08-26,"2-Year",103.3359375,-0.00034015534088404,"ZT=F"
2024-08-27,"2-Year",103.38671875,0.00049129836025347,"ZT=F"
2024-08-28,"2-Year",103.375,-0.000113355122828275,"ZT=F"
2024-08-29,"2-Year",103.3203125,-0.000529160536972371,"ZT=F"
2024-08-30,"2-Year",103.2734375,-0.000453789147100501,"ZT=F"
2024-09-03,"2-Year",103.359375,0.000831789529601807,"ZT=F"
2024-09-04,"2-Year",103.59375,0.00226500663085206,"ZT=F"
2024-09-05,"2-Year",103.65234375,0.000565450962196529,"ZT=F"
2024-09-06,"2-Year",103.8359375,0.00176967871928283,"ZT=F"
2024-09-09,"2-Year",103.83984375,3.76187341340804e-05,"ZT=F"
2024-09-10,"2-Year",103.9140625,0.000714487197829338,"ZT=F"
2024-09-11,"2-Year",103.85546875,-0.000564026411388009,"ZT=F"
2024-09-12,"2-Year",103.83984375,-0.000150460786441424,"ZT=F"
2024-09-13,"2-Year",104,0.00154115090552299,"ZT=F"
2024-09-16,"2-Year",104.08984375,0.00086350928006463,"ZT=F"
2024-09-17,"2-Year",103.98828125,-0.000976195917426712,"ZT=F"
2024-09-18,"2-Year",103.9921875,3.75636233914848e-05,"ZT=F"
2024-09-19,"2-Year",104.046875,0.00052574262354852,"ZT=F"
2024-09-20,"2-Year",104.09375,0.000450416643002507,"ZT=F"
2024-09-23,"2-Year",104.08984375,-3.75269725158471e-05,"ZT=F"
2024-09-24,"2-Year",104.140625,0.000487740831700029,"ZT=F"
2024-09-25,"2-Year",103.92578125,-0.00206514670223003,"ZT=F"
2024-09-26,"2-Year",103.96875,0.000413370667843076,"ZT=F"
2024-09-27,"2-Year",104.10546875,0.00131413464384841,"ZT=F"
2024-09-30,"2-Year",104.03125,-0.000713173087300201,"ZT=F"
2024-10-01,"2-Year",104.1796875,0.001425837921199,"ZT=F"
2024-10-02,"2-Year",104.13671875,-0.000412533524198908,"ZT=F"
2024-10-03,"2-Year",103.98046875,-0.00150155814841355,"ZT=F"
2024-10-04,"2-Year",103.53515625,-0.00429185208154103,"ZT=F"
2024-10-07,"2-Year",103.390625,-0.0013969382899564,"ZT=F"
2024-10-08,"2-Year",103.43359375,0.000415509855450258,"ZT=F"
2024-10-09,"2-Year",103.34765625,-0.000831192431109874,"ZT=F"
2024-10-10,"2-Year",103.37890625,0.000302331735797392,"ZT=F"
2024-10-11,"2-Year",103.4765625,0.000944197974027469,"ZT=F"
2024-10-14,"2-Year",103.359375,-0.00113314459716873,"ZT=F"
2024-10-15,"2-Year",103.453125,0.000906618375790092,"ZT=F"
2024-10-16,"2-Year",103.48828125,0.000339770092175138,"ZT=F"
2024-10-17,"2-Year",103.38671875,-0.000981873190665783,"ZT=F"
2024-10-18,"2-Year",103.4453125,0.000566582953456082,"ZT=F"
2024-10-21,"2-Year",103.28125,-0.0015872419340796,"ZT=F"
2024-10-22,"2-Year",103.2421875,-0.000378286367287709,"ZT=F"
2024-10-23,"2-Year",103.14453125,-0.000946342457301373,"ZT=F"
2024-10-24,"2-Year",103.19921875,0.000530062105398881,"ZT=F"
2024-10-25,"2-Year",103.12890625,-0.000681560041529203,"ZT=F"
2024-10-28,"2-Year",103.046875,-0.000795740933597604,"ZT=F"
2024-10-29,"2-Year",103.078125,0.000303214071455979,"ZT=F"
2024-10-30,"2-Year",103.0078125,-0.00068236099542914,"ZT=F"
2024-10-31,"2-Year",102.97265625,-0.000341355183379495,"ZT=F"
2024-11-01,"2-Year",102.8984375,-0.000721021604960992,"ZT=F"
2024-11-04,"2-Year",102.94140625,0.00041749692228028,"ZT=F"
2024-11-05,"2-Year",102.87109375,-0.000683267563782382,"ZT=F"
2024-11-06,"2-Year",102.74609375,-0.00121585181587912,"ZT=F"
2024-11-07,"2-Year",102.828125,0.000798069474399113,"ZT=F"
2024-11-08,"2-Year",102.76953125,-0.000569984625846997,"ZT=F"
2024-11-11,"2-Year",102.66796875,-0.000988743615689172,"ZT=F"
2024-11-12,"2-Year",102.59765625,-0.000685087946411618,"ZT=F"
2024-11-13,"2-Year",102.69921875,0.000989420888997069,"ZT=F"
2024-11-14,"2-Year",102.67578125,-0.000228241023510634,"ZT=F"
2024-11-15,"2-Year",102.65234375,-0.000228293129368359,"ZT=F"
2024-11-18,"2-Year",102.67578125,0.000228293129368329,"ZT=F"
2024-11-19,"2-Year",102.6953125,0.000190204470378389,"ZT=F"
2024-11-20,"2-Year",102.625,-0.000684905471772097,"ZT=F"
2024-11-21,"2-Year",102.5546875,-0.000685374888802062,"ZT=F"
2024-11-22,"2-Year",102.52734375,-0.00026666158897845,"ZT=F"
2024-11-25,"2-Year",102.69140625,0.00159890394958611,"ZT=F"
2024-11-26,"2-Year",102.69140625,0,"ZT=F"
2024-11-27,"2-Year",102.765625,0.00072247469728127,"ZT=F"
2024-11-29,"2-Year",102.84375,0.000759936201934239,"ZT=F"
2024-12-02,"2-Year",102.80078125,-0.000417893443255045,"ZT=F"
2024-12-03,"2-Year",102.859375,0.000569811407846634,"ZT=F"
2024-12-04,"2-Year",102.984375,0.00121451358484321,"ZT=F"
2024-12-05,"2-Year",102.97265625,-0.000113798008657671,"ZT=F"
2024-12-06,"2-Year",103.0703125,0.00094792127976906,"ZT=F"
2024-12-09,"2-Year",103.0625,-7.58006443417925e-05,"ZT=F"
2024-12-10,"2-Year",103.02734375,-0.000341174021012519,"ZT=F"
2024-12-11,"2-Year",103.0390625,0.00011373760746252,"ZT=F"
2024-12-12,"2-Year",102.97265625,-0.000644684221877218,"ZT=F"
2024-12-13,"2-Year",102.890625,-0.00079694886668087,"ZT=F"
2024-12-16,"2-Year",102.90625,0.000151848758928272,"ZT=F"
2024-12-17,"2-Year",102.9296875,0.000227729913308113,"ZT=F"
2024-12-18,"2-Year",102.69140625,-0.00231767424554804,"ZT=F"
2024-12-19,"2-Year",102.83984375,0.00144442780168931,"ZT=F"
2024-12-20,"2-Year",102.828125,-0.000113957949639972,"ZT=F"
2024-12-23,"2-Year",102.80078125,-0.00026595239608899,"ZT=F"
2024-12-24,"2-Year",102.82421875,0.000227963526823036,"ZT=F"
2024-12-26,"2-Year",102.828125,3.79888692659851e-05,"ZT=F"
2024-12-27,"2-Year",102.84375,0.000151941047166043,"ZT=F"
2024-12-30,"2-Year",102.9765625,0.00129056764923505,"ZT=F"
2024-12-31,"2-Year",102.97265625,-3.79341084581526e-05,"ZT=F"
2023-01-03,"3-Year",104.8046875,NA,"Z3N=F"
2023-01-04,"3-Year",104.9375,0.00126643589765216,"Z3N=F"
2023-01-05,"3-Year",104.7890625,-0.00141553385528643,"Z3N=F"
2023-01-06,"3-Year",105.3828125,0.00565015256758944,"Z3N=F"
2023-01-09,"3-Year",105.546875,0.00155561348456479,"Z3N=F"
2023-01-10,"3-Year",105.3828125,-0.00155561348456481,"Z3N=F"
2023-01-11,"3-Year",105.5234375,0.00133353109108454,"Z3N=F"
2023-01-12,"3-Year",105.83203125,0.00292014179819911,"Z3N=F"
2023-01-13,"3-Year",105.59765625,-0.00221705001576143,"Z3N=F"
2023-01-17,"3-Year",105.6796875,0.000776526745992152,"Z3N=F"
2023-01-18,"3-Year",106.1015625,0.00398406901487451,"Z3N=F"
2023-01-19,"3-Year",105.98046875,-0.00114195212527613,"Z3N=F"
2023-01-20,"3-Year",105.765625,-0.00202925891023925,"Z3N=F"
2023-01-23,"3-Year",105.5859375,-0.00170036635800493,"Z3N=F"
2023-01-24,"3-Year",105.69140625,0.00099839156332453,"Z3N=F"
2023-01-25,"3-Year",105.75,0.000554231572131876,"Z3N=F"
2023-01-26,"3-Year",105.6328125,-0.00110877048724653,"Z3N=F"
2023-01-27,"3-Year",105.5625,-0.000665852871121928,"Z3N=F"
2023-01-30,"3-Year",105.3828125,-0.00170364101795629,"Z3N=F"
2023-01-31,"3-Year",105.53515625,0.00144457845289834,"Z3N=F"
2023-02-01,"3-Year",105.92578125,0.00369453998399721,"Z3N=F"
2023-02-02,"3-Year",105.98828125,0.000589861768254891,"Z3N=F"
2023-02-03,"3-Year",105.41015625,-0.00546954318203243,"Z3N=F"
2023-02-06,"3-Year",104.95703125,-0.00430795036202183,"Z3N=F"
2023-02-07,"3-Year",104.921875,-0.00033501461349275,"Z3N=F"
2023-02-08,"3-Year",104.97265625,0.000483873978882356,"Z3N=F"
2023-02-09,"3-Year",104.765625,-0.00197418722044151,"Z3N=F"
2023-02-10,"3-Year",104.703125,-0.00059674774260818,"Z3N=F"
2023-02-13,"3-Year",104.6484375,-0.000522446554406869,"Z3N=F"
2023-02-14,"3-Year",104.375,-0.00261633488807243,"Z3N=F"
2023-02-15,"3-Year",104.29296875,-0.000786237147149735,"Z3N=F"
2023-02-16,"3-Year",104.3359375,0.000411915600574206,"Z3N=F"
2023-02-17,"3-Year",104.375,0.000374321546575466,"Z3N=F"
2023-02-21,"3-Year",104.0390625,-0.00322375358849177,"Z3N=F"
2023-02-22,"3-Year",104.1015625,0.000600555531900286,"Z3N=F"
2023-02-23,"3-Year",104.1484375,0.000450180079631597,"Z3N=F"
2023-02-24,"3-Year",103.8359375,-0.00300503569234422,"Z3N=F"
2023-02-27,"3-Year",103.890625,0.0005265335410675,"Z3N=F"
2023-02-28,"3-Year",103.87109375,-0.000188015869093151,"Z3N=F"
2023-03-01,"3-Year",103.58203125,-0.00278677592419471,"Z3N=F"
2023-03-02,"3-Year",103.4765625,-0.00101873346294221,"Z3N=F"
2023-03-03,"3-Year",103.609375,0.00128268022264275,"Z3N=F"
2023-03-06,"3-Year",103.52734375,-0.00079204937476562,"Z3N=F"
2023-03-07,"3-Year",103.24609375,-0.00272037043875339,"Z3N=F"
2023-03-08,"3-Year",103.11328125,-0.00128719636156872,"Z3N=F"
2023-03-09,"3-Year",103.5625,0.00434709335267379,"Z3N=F"
2023-03-10,"3-Year",104.30078125,0.00710355720416448,"Z3N=F"
2023-03-13,"3-Year",105.4453125,0.0109136011987187,"Z3N=F"
2023-03-14,"3-Year",105.0859375,-0.00341398580070045,"Z3N=F"
2023-03-15,"3-Year",105.7265625,0.00607769436792404,"Z3N=F"
2023-03-16,"3-Year",105.28515625,-0.00418371924043912,"Z3N=F"
2023-03-17,"3-Year",106.12890625,0.00798200904708671,"Z3N=F"
2023-03-20,"3-Year",105.85546875,-0.00257979062514532,"Z3N=F"
2023-03-21,"3-Year",105.28125,-0.00543932073156445,"Z3N=F"
2023-03-22,"3-Year",105.890625,0.00577138116961472,"Z3N=F"
2023-03-23,"3-Year",106.4140625,0.00493101275128341,"Z3N=F"
2023-03-24,"3-Year",106.46875,0.000513780333515634,"Z3N=F"
2023-03-27,"3-Year",105.859375,-0.0057399524730102,"Z3N=F"
2023-03-28,"3-Year",105.6328125,-0.00214251494908901,"Z3N=F"
2023-03-29,"3-Year",105.5625,-0.000665852871121928,"Z3N=F"
2023-03-30,"3-Year",105.58203125,0.000185003608097964,"Z3N=F"
2023-03-31,"3-Year",105.64453125,0.000591781649848098,"Z3N=F"
2023-04-03,"3-Year",106.19140625,0.00516320527449362,"Z3N=F"
2023-04-04,"3-Year",106.609375,0.00392826835529315,"Z3N=F"
2023-04-05,"3-Year",106.7578125,0.0013913809867994,"Z3N=F"
2023-04-06,"3-Year",106.640625,-0.00109829774906257,"Z3N=F"
2023-04-10,"3-Year",106.09765625,-0.0051045813269641,"Z3N=F"
2023-04-11,"3-Year",105.9765625,-0.00114199419310955,"Z3N=F"
2023-04-12,"3-Year",106.234375,0.00242977699337273,"Z3N=F"
2023-04-13,"3-Year",106.21484375,-0.00018386746884678,"Z3N=F"
2023-04-14,"3-Year",105.875,-0.00320471772572247,"Z3N=F"
2023-04-17,"3-Year",105.63671875,-0.00225312670345344,"Z3N=F"
2023-04-18,"3-Year",105.65234375,0.00014790164567534,"Z3N=F"
2023-04-19,"3-Year",105.49609375,-0.00148000175015168,"Z3N=F"
2023-04-20,"3-Year",105.734375,0.00225612670826488,"Z3N=F"
2023-04-21,"3-Year",105.67578125,-0.00055431349694497,"Z3N=F"
2023-04-24,"3-Year",105.84765625,0.00162511577779016,"Z3N=F"
2023-04-25,"3-Year",106.40625,0.00526346063048732,"Z3N=F"
2023-04-26,"3-Year",106.31640625,-0.000844703210517948,"Z3N=F"
2023-04-27,"3-Year",105.859375,-0.00430805018513846,"Z3N=F"
2023-04-28,"3-Year",106.01171875,0.00143807985845011,"Z3N=F"
2023-05-01,"3-Year",105.76953125,-0.00228714870248948,"Z3N=F"
2023-05-02,"3-Year",106.2265625,0.0043117016918784,"Z3N=F"
2023-05-03,"3-Year",106.40234375,0.00165340915443233,"Z3N=F"
2023-05-04,"3-Year",106.91015625,0.00476121614352045,"Z3N=F"
2023-05-05,"3-Year",106.390625,-0.00487135841072675,"Z3N=F"
2023-05-08,"3-Year",106.13671875,-0.00238939955979907,"Z3N=F"
2023-05-09,"3-Year",106.14453125,7.36051818380765e-05,"Z3N=F"
2023-05-10,"3-Year",106.484375,0.00319659302562749,"Z3N=F"
2023-05-11,"3-Year",106.46875,-0.000146745909721083,"Z3N=F"
2023-05-12,"3-Year",106.18359375,-0.00268190245063217,"Z3N=F"
2023-05-15,"3-Year",106.16796875,-0.000147161620515069,"Z3N=F"
2023-05-16,"3-Year",105.98828125,-0.00169391703487969,"Z3N=F"
2023-05-17,"3-Year",105.7578125,-0.00217684148904408,"Z3N=F"
2023-05-18,"3-Year",105.421875,-0.00318153499841554,"Z3N=F"
2023-05-19,"3-Year",105.30859375,-0.00107512939712799,"Z3N=F"
2023-05-22,"3-Year",105.25390625,-0.000519441982590855,"Z3N=F"
2023-05-23,"3-Year",105.26953125,0.000148439529719278,"Z3N=F"
2023-05-24,"3-Year",105.16015625,-0.00103953972606278,"Z3N=F"
2023-05-25,"3-Year",104.671875,-0.00465402854309541,"Z3N=F"
2023-05-26,"3-Year",104.4609375,-0.00201725945354737,"Z3N=F"
2023-05-30,"3-Year",104.8203125,0.00343437697580622,"Z3N=F"
2023-05-31,"3-Year",105.05859375,0.00227065555692596,"Z3N=F"
2023-06-01,"3-Year",105.1875,0.00122624172324429,"Z3N=F"
2023-06-02,"3-Year",104.74609375,-0.00420520501356167,"Z3N=F"
2023-06-05,"3-Year",104.7890625,0.000410134045009962,"Z3N=F"
2023-06-06,"3-Year",104.66796875,-0.00115626353308495,"Z3N=F"
2023-06-07,"3-Year",104.61328125,-0.000522622081478832,"Z3N=F"
2023-06-08,"3-Year",104.65625,0.000410654626568656,"Z3N=F"
2023-06-09,"3-Year",104.4609375,-0.00186797229942969,"Z3N=F"
2023-06-12,"3-Year",104.50390625,0.000411253393963464,"Z3N=F"
2023-06-13,"3-Year",104.17578125,-0.00314477440856688,"Z3N=F"
2023-06-14,"3-Year",104.1328125,-0.000412548996043831,"Z3N=F"
2023-06-15,"3-Year",104.359375,0.00217334368156302,"Z3N=F"
2023-06-16,"3-Year",104.1171875,-0.00232340370585429,"Z3N=F"
2023-06-20,"3-Year",104.21875,0.000974987889887732,"Z3N=F"
2023-06-21,"3-Year",104.2265625,7.49597091914162e-05,"Z3N=F"
2023-06-22,"3-Year",103.94140625,-0.00273967633035364,"Z3N=F"
2023-06-23,"3-Year",104.1015625,0.00153964618559284,"Z3N=F"
2023-06-26,"3-Year",104.16796875,0.000637695315793924,"Z3N=F"
2023-06-27,"3-Year",103.90234375,-0.00255322483162815,"Z3N=F"
2023-06-28,"3-Year",104.0703125,0.00161529683325169,"Z3N=F"
2023-06-29,"3-Year",103.58203125,-0.00470288118235044,"Z3N=F"
2023-06-30,"3-Year",103.609375,0.000263946759700644,"Z3N=F"
2023-07-03,"3-Year",103.84375,0.0022595475456719,"Z3N=F"
2023-07-05,"3-Year",103.71484375,-0.00124211929021791,"Z3N=F"
2023-07-06,"3-Year",103.46875,-0.00237561151713007,"Z3N=F"
2023-07-07,"3-Year",103.62109375,0.0014712819781262,"Z3N=F"
2023-07-10,"3-Year",103.875,0.00244733644996647,"Z3N=F"
2023-07-11,"3-Year",103.859375,-0.000150432493702307,"Z3N=F"
2023-07-12,"3-Year",104.34765625,0.00469035211948616,"Z3N=F"
2023-07-13,"3-Year",104.80078125,0.00433305373333217,"Z3N=F"
2023-07-14,"3-Year",104.42578125,-0.0035846347334613,"Z3N=F"
2023-07-17,"3-Year",104.5,0.000710479603598635,"Z3N=F"
2023-07-18,"3-Year",104.45703125,-0.000411268769934277,"Z3N=F"
2023-07-19,"3-Year",104.48828125,0.000299121333320104,"Z3N=F"
2023-07-20,"3-Year",104.15625,-0.00318274846023848,"Z3N=F"
2023-07-21,"3-Year",104.1484375,-7.50103139533278e-05,"Z3N=F"
2023-07-24,"3-Year",104.0234375,-0.00120093086564434,"Z3N=F"
2023-07-25,"3-Year",103.8515625,-0.00165363838043346,"Z3N=F"
2023-07-26,"3-Year",104.09765625,0.00236686501026624,"Z3N=F"
2023-07-27,"3-Year",103.6953125,-0.00387254925166304,"Z3N=F"
2023-07-28,"3-Year",103.84375,0.00143045384828262,"Z3N=F"
2023-07-31,"3-Year",103.8984375,0.000526493938678397,"Z3N=F"
2023-08-01,"3-Year",103.73828125,-0.00154265856950311,"Z3N=F"
2023-08-02,"3-Year",103.77734375,0.000376477679320662,"Z3N=F"
2023-08-03,"3-Year",103.70703125,-0.000677761905604377,"Z3N=F"
2023-08-04,"3-Year",104.0234375,0.00304631763065627,"Z3N=F"
2023-08-07,"3-Year",104.1015625,0.000750750786012701,"Z3N=F"
2023-08-08,"3-Year",104.1953125,0.000900157588349289,"Z3N=F"
2023-08-09,"3-Year",104.08984375,-0.00101273428134013,"Z3N=F"
2023-08-10,"3-Year",103.94140625,-0.00142706949260192,"Z3N=F"
2023-08-11,"3-Year",103.66015625,-0.00270951883674966,"Z3N=F"
2023-08-14,"3-Year",103.47265625,-0.00181043311246076,"Z3N=F"
2023-08-15,"3-Year",103.4609375,-0.000113260972277753,"Z3N=F"
2023-08-16,"3-Year",103.37890625,-0.00079318619482177,"Z3N=F"
2023-08-17,"3-Year",103.37109375,-7.557436521125e-05,"Z3N=F"
2023-08-18,"3-Year",103.47265625,0.000982021532310856,"Z3N=F"
2023-08-21,"3-Year",103.29296875,-0.00173807948236207,"Z3N=F"
2023-08-22,"3-Year",103.1796875,-0.00109730037307565,"Z3N=F"
2023-08-23,"3-Year",103.4765625,0.00287313066236572,"Z3N=F"
2023-08-24,"3-Year",103.31640625,-0.00154895287774435,"Z3N=F"
2023-08-25,"3-Year",103.19140625,-0.00121060810003376,"Z3N=F"
2023-08-28,"3-Year",103.24609375,0.000529821386901959,"Z3N=F"
2023-08-29,"3-Year",103.59765625,0.00339930830430244,"Z3N=F"
2023-08-30,"3-Year",103.625,0.000263906955479918,"Z3N=F"
2023-08-31,"3-Year",103.69140625,0.000640627082750374,"Z3N=F"
2023-09-01,"3-Year",103.640625,-0.000489854372325254,"Z3N=F"
2023-09-05,"3-Year",103.37890625,-0.00252844635335864,"Z3N=F"
2023-09-06,"3-Year",103.20703125,-0.0016639568185187,"Z3N=F"
2023-09-07,"3-Year",103.421875,0.00207951376524431,"Z3N=F"
2023-09-08,"3-Year",103.3359375,-0.000831286652820757,"Z3N=F"
2023-09-11,"3-Year",103.3125,-0.000226834525187209,"Z3N=F"
2023-09-12,"3-Year",103.2734375,-0.00037817192146049,"Z3N=F"
2023-09-13,"3-Year",103.33984375,0.000642807198887213,"Z3N=F"
2023-09-14,"3-Year",103.23828125,-0.00098328424834876,"Z3N=F"
2023-09-15,"3-Year",103.16015625,-0.000757030960867544,"Z3N=F"
2023-09-18,"3-Year",103.08203125,-0.000757604490950682,"Z3N=F"
2023-09-19,"3-Year",102.90234375,-0.00174467160995983,"Z3N=F"
2023-09-20,"3-Year",102.8984375,-3.79614691134257e-05,"Z3N=F"
2023-09-21,"3-Year",102.71484375,-0.0017858165355473,"Z3N=F"
2023-09-22,"3-Year",102.82421875,0.00106427468329941,"Z3N=F"
2023-09-25,"3-Year",102.765625,-0.000570006285502216,"Z3N=F"
2023-09-26,"3-Year",102.7421875,-0.000228093519331391,"Z3N=F"
2023-09-27,"3-Year",102.54296875,-0.00194089836965032,"Z3N=F"
2023-09-28,"3-Year",102.74609375,0.00197891756935064,"Z3N=F"
2023-09-29,"3-Year",102.84765625,0.000987992176430421,"Z3N=F"
2023-10-02,"3-Year",102.88671875,0.000379737226405666,"Z3N=F"
2023-10-03,"3-Year",102.69921875,-0.00182405522738777,"Z3N=F"
2023-10-04,"3-Year",102.96875,0.0026210343393844,"Z3N=F"
2023-10-05,"3-Year",103.078125,0.0010616517263179,"Z3N=F"
2023-10-06,"3-Year",102.8984375,-0.00174473778376964,"Z3N=F"
2023-10-09,"3-Year",103.3671875,0.00454511804336456,"Z3N=F"
2023-10-10,"3-Year",103.2421875,-0.00121001300402143,"Z3N=F"
2023-10-11,"3-Year",103.20703125,-0.000340580124765757,"Z3N=F"
2023-10-12,"3-Year",102.984375,-0.0021597053009587,"Z3N=F"
2023-10-13,"3-Year",103.078125,0.000909918170151083,"Z3N=F"
2023-10-16,"3-Year",102.9140625,-0.00159290055298902,"Z3N=F"
2023-10-17,"3-Year",102.48828125,-0.00414583253612879,"Z3N=F"
2023-10-18,"3-Year",102.40234375,-0.000838862247010475,"Z3N=F"
2023-10-19,"3-Year",102.44140625,0.000381388257864771,"Z3N=F"
2023-10-20,"3-Year",102.75,0.00300786459140853,"Z3N=F"
2023-10-23,"3-Year",102.8984375,0.00144360470308536,"Z3N=F"
2023-10-24,"3-Year",102.76171875,-0.00132956011152647,"Z3N=F"
2023-10-25,"3-Year",102.57421875,-0.0018262760469176,"Z3N=F"
2023-10-26,"3-Year",102.8515625,0.00270018608980733,"Z3N=F"
2023-10-27,"3-Year",102.9453125,0.000911092614842507,"Z3N=F"
2023-10-30,"3-Year",102.859375,-0.000835136517430191,"Z3N=F"
2023-10-31,"3-Year",102.78125,-0.000759820718874405,"Z3N=F"
2023-11-01,"3-Year",103.09375,0.00303582503952435,"Z3N=F"
2023-11-02,"3-Year",103.140625,0.000454579900244072,"Z3N=F"
2023-11-03,"3-Year",103.578125,0.00423281055262076,"Z3N=F"
2023-11-06,"3-Year",103.2421875,-0.00324859576294725,"Z3N=F"
2023-11-07,"3-Year",103.38671875,0.00139894534791122,"Z3N=F"
2023-11-08,"3-Year",103.34375,-0.0004156982846174,"Z3N=F"
2023-11-09,"3-Year",103.07421875,-0.0026115110502787,"Z3N=F"
2023-11-10,"3-Year",102.9609375,-0.00109963040751546,"Z3N=F"
2023-11-13,"3-Year",102.984375,0.000227608968776039,"Z3N=F"
2023-11-14,"3-Year",103.6796875,0.00672894082458395,"Z3N=F"
2023-11-15,"3-Year",103.37109375,-0.00298085307031798,"Z3N=F"
2023-11-16,"3-Year",103.62890625,0.00249094331696819,"Z3N=F"
2023-11-17,"3-Year",103.484375,-0.00139567363897469,"Z3N=F"
2023-11-20,"3-Year",103.5,0.000150977580116193,"Z3N=F"
2023-11-21,"3-Year",103.5859375,0.000829969489677939,"Z3N=F"
2023-11-22,"3-Year",103.515625,-0.000679014700350461,"Z3N=F"
2023-11-23,"3-Year",103.4296875,-0.00083053347671142,"Z3N=F"
2023-11-24,"3-Year",103.3671875,-0.00060445789524589,"Z3N=F"
2023-11-27,"3-Year",103.5859375,0.00211400607230776,"Z3N=F"
2023-11-28,"3-Year",103.88671875,0.0028994805017538,"Z3N=F"
2023-11-29,"3-Year",104.09375,0.00199087269709767,"Z3N=F"
2023-11-30,"3-Year",103.91796875,-0.00169010950824444,"Z3N=F"
2023-12-01,"3-Year",104.34375,0.00408891125821939,"Z3N=F"
2023-12-04,"3-Year",104.07421875,-0.00258645069687667,"Z3N=F"
2023-12-05,"3-Year",104.33203125,0.00247413531516708,"Z3N=F"
2023-12-06,"3-Year",104.3125,-0.00018722034016452,"Z3N=F"
2023-12-07,"3-Year",104.359375,0.000449269943910258,"Z3N=F"
2023-12-08,"3-Year",103.96875,-0.00375009814721399,"Z3N=F"
2023-12-11,"3-Year",103.99609375,0.00026296512107065,"Z3N=F"
2023-12-12,"3-Year",104.02734375,0.000300446917045769,"Z3N=F"
2023-12-13,"3-Year",104.7421875,0.0068481884250774,"Z3N=F"
2023-12-14,"3-Year",105,0.00245837647557934,"Z3N=F"
2023-12-15,"3-Year",104.87109375,-0.00122843278611796,"Z3N=F"
2023-12-18,"3-Year",104.8203125,-0.000484342700550966,"Z3N=F"
2023-12-19,"3-Year",104.84765625,0.00026082906528868,"Z3N=F"
2023-12-20,"3-Year",105.04296875,0.00186108890165566,"Z3N=F"
2023-12-21,"3-Year",105.078125,0.000334628472569165,"Z3N=F"
2023-12-22,"3-Year",105.08203125,3.71740302267576e-05,"Z3N=F"
2023-12-26,"3-Year",105.1015625,0.000185849425331041,"Z3N=F"
2023-12-27,"3-Year",105.27734375,0.00167109235464506,"Z3N=F"
2023-12-28,"3-Year",105.140625,-0.00129949709192468,"Z3N=F"
2023-12-29,"3-Year",105.19921875,0.000557134116589524,"Z3N=F"
2024-01-02,"3-Year",105.234375,0.000334131539556725,"Z3N=F"
2024-01-03,"3-Year",105.296875,0.000593736101752612,"Z3N=F"
2024-01-04,"3-Year",105.078125,-0.00207962047617716,"Z3N=F"
2024-01-05,"3-Year",105.01171875,-0.000632170037601348,"Z3N=F"
2024-01-08,"3-Year",105.15625,0.00137538820633482,"Z3N=F"
2024-01-09,"3-Year",105.08984375,-0.00063170022352206,"Z3N=F"
2024-01-10,"3-Year",105.1015625,0.000111505510346223,"Z3N=F"
